"","ID","AGE","GENDER","RACE","ArrestTime","OFFENSE","Hour","Month","Weekday","Teen"
"655",4102,31,"F","W","2016-12-30T02:59:00","2701 Simple Assault.","2","December","Friday",0
"656",5499,24,"M","B","2017-02-12T00:19:00","3925 Receiving Stolen Property. / 1301 Registration and Certificate of Title Required. / 1543 Driving While Operating Privilege is Suspended or Revoked.","0","February","Sunday",0
"657",5783,19,"M","B","2017-02-18T13:20:00","13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession","13","February","Saturday",1
"658",4526,27,"F","B","2017-01-11T17:45:00","2701 Simple Assault.","17","January","Wednesday",0
"659",1281,14,"M","B","2016-09-28T20:10:00","5121 Escape. / 13(a)(16) Possession of Controlled Substance / 13(a)(30)* Delivery of Controlled Substance","20","September","Wednesday",1
"660",2023,43,"M","W","2016-11-01T11:28:00","9015 Failure To Appear/Arrest on Attachment Order","11","November","Tuesday",0
"661",6504,35,"F","U","2017-03-15T08:00:00","3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise","8","March","Wednesday",0
"662",2364,60,"M","B","2016-10-26T11:45:00","9501 Bench Warrant","11","October","Wednesday",0
"663",4749,24,"M","B","2017-01-20T13:38:00","2701 Simple Assault.","13","January","Friday",0
"664",1743,29,"M","B","2016-10-05T15:52:00","9501 Bench Warrant","15","October","Wednesday",0
"665",4763,41,"M","A","2017-01-20T02:13:00","3323 Stop Signs and Yield Signs. / 3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%","2","January","Friday",0
"666",4813,23,"M","B","2017-01-20T16:07:00","2705 Recklessy Endangering Another Person. / 3304 Criminal Mischief. / 3925 Receiving Stolen Property. / 4910 Tampering with or Fabricating Physical Evidence. / 5121 Escape. / 5511 Cruelty to Animals. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 2707.1 Discharge of a Firearm into Occupied Structure","16","January","Friday",0
"667",4817,38,"M","W","2017-01-19T01:31:00","9501 Bench Warrant","1","January","Thursday",0
"668",2496,33,"M","B","2016-11-13T12:00:00","9015 Failure To Appear/Arrest on Attachment Order","12","November","Sunday",0
"669",3637,45,"M","B","2016-12-14T22:30:00","2701 Simple Assault.","22","December","Wednesday",0
"670",6835,22,"F","W","2017-03-24T16:52:00","9501 Bench Warrant","16","March","Friday",0
"671",3919,45,"M","W","2016-12-24T04:10:00","1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(16) Possession of Controlled Substance / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%","4","December","Saturday",0
"672",2024,46,"M","B","2016-10-31T21:45:00","3502 Burglary.","21","October","Monday",0
"673",2086,17,"F","B","2016-11-02T19:25:00","903 Criminal Conspiracy. / 3701 Robbery. / 4106 Access Device Fraud","19","November","Wednesday",1
"674",4822,42,"M","B","2017-01-27T16:50:00","3304 Criminal Mischief. / 5505 Public Drunkenness / 5507 Obstructing Highways and Passages.","16","January","Friday",0
"675",2512,34,"M","W","2016-10-30T02:55:00","2701 Simple Assault. / 3304 Criminal Mischief.","2","October","Sunday",0
"676",3642,63,"M","B","2016-12-10T20:32:00","3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%","20","December","Saturday",0
"677",3928,23,"F","B","2017-01-09T17:00:00","4304(a)(1) Endangering Welfare of Children. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession","17","January","Monday",0
"678",4771,17,"M","B","2017-01-15T19:10:00","907 Possessing Instruments of Crime. / 2702 Aggravated Assault.","19","January","Sunday",1
"679",6836,26,"F","W","2017-03-24T19:44:00","2701 Simple Assault.","19","March","Friday",0
"680",4819,41,"M","B","2017-01-23T21:33:00","2701 Simple Assault. / 2706 Terroristic Threats. / 5104 Resisting Arrest or Other Law Enforcement.","21","January","Monday",0
"681",2031,26,"M","B","2016-10-31T16:25:00","3928 Unauthorized Use of Automobile and Other Vehicles.","16","October","Monday",0
"682",4197,29,"F","W","2017-01-01T02:12:00","3102 Obedience to Authorized Persons Directing Traffic. / 3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%","2","January","Sunday",0
"683",4772,33,"M","B","2017-01-15T20:42:00","2701 Simple Assault.","20","January","Sunday",0
"684",4773,38,"F","W","2017-01-15T23:36:00","2702 Aggravated Assault.","23","January","Sunday",0
"685",4829,30,"M","B","2017-01-25T01:50:00","1786 Required Financial Responsibility. / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%","1","January","Wednesday",0
"686",5877,39,"M","B","2017-02-24T17:55:00","3503.B1II DEF. TRESPASS POSTED","17","February","Friday",0
"687",6411,11,"M","B","2017-03-16T09:30:00","3121 Rape. / 3123 Involuntary Deviate Sexual Intercourse. / 3124.1 Sexual Assault","9","March","Thursday",1
"688",6838,33,"M","B","2017-03-24T23:50:00","2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person.","23","March","Friday",0
"689",4828,42,"M","B","2017-01-25T01:16:00","4304(a)(1) Endangering Welfare of Children.","1","January","Wednesday",0
"690",6414,25,"M","B","2017-03-08T20:10:00","1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(31) Marijuana: Possession Small Amount","20","March","Wednesday",0
"691",2326,43,"F","B","2016-11-10T19:20:00","2701 Simple Assault.","19","November","Thursday",0
"692",4486,29,"M","W","2017-01-10T17:19:00","907 Possessing Instruments of Crime. / 3502 Burglary. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession","17","January","Tuesday",0
"693",4835,25,"F","B","2017-01-25T07:27:00","2705 Recklessy Endangering Another Person. / 2706 Terroristic Threats. / 4304(a)(1) Endangering Welfare of Children. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ","7","January","Wednesday",0
"694",5707,30,"F","W","2017-02-17T02:05:00","9501 Bench Warrant","2","February","Friday",0
"695",6840,24,"M","B","2017-03-14T11:46:00","3502 Burglary. / 3503 Criminal Trespass","11","March","Tuesday",0
"696",4836,24,"F","B","2017-01-23T03:16:00","3304 Criminal Mischief. / 5503 Disorderly Conduct. / 2701(b)(1) Simple Assault - Fight or Scuffle Entered by Mutual Consent","3","January","Monday",0
"697",4848,30,"F","W","2017-01-14T19:53:00","5902(a)(1) Prostitution  / 5902(a)(2) Prostitution - Loitering for purpose of","19","January","Saturday",0
"698",5121,41,"M","W","2017-01-30T15:08:00","2701 Simple Assault.","15","January","Monday",0
"699",5555,19,"F","O","2017-02-13T17:00:00","9501 Bench Warrant","17","February","Monday",1
"700",6104,60,"M","W","2017-03-07T13:32:00","3502 Burglary.","13","March","Tuesday",0
"701",4488,47,"M","B","2017-01-10T17:19:00","9501 Bench Warrant","17","January","Tuesday",0
"702",2320,28,"M","B","2016-11-08T11:20:00","2701 Simple Assault. / 2702 Aggravated Assault.","11","November","Tuesday",0
"703",4760,20,"F","B","2017-01-29T18:04:00","2701 Simple Assault.","18","January","Sunday",1
"704",3463,31,"M","B","2016-12-04T12:33:00","9136 Commitment to Await Requisition","12","December","Sunday",0
"705",1470,28,"M","W","2016-09-21T18:53:00","3323 Stop Signs and Yield Signs. / 13(a)(16) Possession of Controlled Substance","18","September","Wednesday",0
"706",6695,35,"M","B","2017-03-23T01:00:00","2701 Simple Assault. / 2706 Terroristic Threats. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","1","March","Thursday",0
"707",3100,10,"M","B","2016-11-18T08:02:00","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF","8","November","Friday",1
"708",4398,24,"M","A","2017-01-07T19:00:00","13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant","19","January","Saturday",0
"709",2047,41,"M","W","2016-10-28T13:30:00","4915 Failure to Comply with Megans Law","13","October","Friday",0
"710",4489,22,"F","O","2017-01-16T00:20:00","13(a)(31) Marijuana: Possession Small Amount","0","January","Monday",0
"711",2321,20,"F","B","2016-11-07T16:00:00","2701 Simple Assault. / 2709(a)(4) Harassment Communicates Prohibited Acts","16","November","Monday",1
"712",4490,26,"M","H","2017-01-16T00:20:00","13(a)(31) Marijuana: Possession Small Amount","0","January","Monday",0
"713",5815,32,"F","B","2017-02-16T04:39:00","3702 Robbery of Motor Vehicle.","4","February","Thursday",0
"714",6699,26,"M","B","2017-03-23T07:35:00","6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License.","7","March","Thursday",0
"715",2525,37,"F","B","2016-10-31T16:28:00","5104 Resisting Arrest or Other Law Enforcement. / 3112 Traffic-Control Signals. / 3802(a)(1) DUI - General Impairment","16","October","Monday",0
"716",4109,15,"M","B","2016-12-14T21:45:00","2702 Aggravated Assault. / 3701 Robbery.","21","December","Wednesday",1
"717",2323,36,"F","W","2016-11-06T19:11:00","4304(a)(1) Endangering Welfare of Children. / 13(a)(32) Paraphernalia - Use or Possession / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE","19","November","Sunday",0
"718",2329,31,"M","B","2016-11-07T08:30:00","2701 Simple Assault.","8","November","Monday",0
"719",3413,38,"M","W","2016-12-03T00:24:00","9501 Bench Warrant","0","December","Saturday",0
"720",3650,24,"M","B","2016-12-12T18:20:00","2701 Simple Assault.","18","December","Monday",0
"721",6706,22,"F","W","2017-03-21T20:25:00","9501 Bench Warrant","20","March","Tuesday",0
"722",4110,16,"M","B","2017-01-10T16:15:00","903 Criminal Conspiracy. / 2702 Aggravated Assault. / 3701 Robbery.","16","January","Tuesday",1
"723",4104,20,"M","W","2016-12-24T18:42:00","7122 Altered, Forged or Counterfeit Documents and Plates / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount","18","December","Saturday",1
"724",4106,46,"M","W","2016-12-24T20:38:00","2701 Simple Assault.","20","December","Saturday",0
"725",6842,36,"M","B","2017-03-14T13:01:00","13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 7512 Criminal Use of Communication / 13(a)(30)* Delivery of Controlled Substance","13","March","Tuesday",0
"726",3827,60,"M","A","2016-12-19T05:45:00","5505 Public Drunkenness / 3503(b)(1)(i) Actual Communication","5","December","Monday",0
"727",4499,42,"M","W","2017-01-11T18:20:00","9093 Indirect Criminal Contempt","18","January","Wednesday",0
"728",489,31,"M","W","2016-08-06T11:45:00","3921 Theft by Unlawful Taking or Disposition. / 3925 Receiving Stolen Property.","11","August","Saturday",0
"729",1991,54,"M","W","2016-10-24T09:50:00","3925 Receiving Stolen Property.","9","October","Monday",0
"730",4850,18,"M","B","2017-01-14T21:26:00","2706 Terroristic Threats. / 4952 Intimidation of Witnesses or Victims","21","January","Saturday",1
"731",3942,31,"M","W","2016-12-22T18:15:00","2701 Simple Assault.","18","December","Thursday",0
"732",4111,16,"M","B","2017-01-10T16:15:00","903 Criminal Conspiracy. / 2702 Aggravated Assault. / 3701 Robbery.","16","January","Tuesday",1
"733",4860,53,"M","W","2017-01-27T03:20:00","1543 Driving While Operating Privilege is Suspended or Revoked. / 1786 Required Financial Responsibility. / 3301 Driving on Right Side of Roadway. / 3736 Reckless Driving / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%","3","January","Friday",0
"734",2324,52,"M","W","2016-11-05T17:20:00","1543 Driving While Operating Privilege is Suspended or Revoked. / 3112 Traffic-Control Signals. / 3736 Reckless Driving / 3742 Accidents Involving Death or Personal Injury / 3743 Accidents Involving Damage to Attended Veh. or Property / 1501(A) Valid Driver's License Required / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16% / 3802(d)(1)(i) DUI - Controlled Substance - Schedule I","17","November","Saturday",0
"735",6843,22,"F","W","2017-03-27T02:32:00","3736 Reckless Driving / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%","2","March","Monday",0
"736",1815,31,"M","W","2016-08-02T02:41:00","2702 Aggravated Assault. / 2706 Terroristic Threats. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST / 4304(a)(1) Enhanced Endangering Welfare of Children - Course of Conduct","2","August","Tuesday",0
"737",3943,23,"M","B","2016-12-22T18:55:00","6106 Firearms not to be Carried without a License. / 13(a)(31) Marijuana: Possession Small Amount","18","December","Thursday",0
"738",4502,47,"M","W","2017-01-16T02:45:00","9501 Bench Warrant","2","January","Monday",0
"739",4202,23,"F","W","2017-01-01T04:15:00","2701 Simple Assault.","4","January","Sunday",0
"740",6428,25,"F","A","2017-03-11T02:04:00","5503 Disorderly Conduct. / 5505 Public Drunkenness","2","March","Saturday",0
"741",2340,30,"M","W","2016-10-17T22:47:00","3309 Driving on Roadways Laned for Traffic. / 3802(a)(1) DUI - General Impairment","22","October","Monday",0
"742",1831,24,"F","W","2016-10-08T21:53:00","2701 Simple Assault.","21","October","Saturday",0
"743",4783,36,"M","B","2017-01-22T12:50:00","1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(16) Possession of Controlled Substance / 13(a)(31)(i) Marijuana - Possess Small Amt for Personal Use / 9501 Bench Warrant","12","January","Sunday",0
"744",6761,33,"M","B","2017-03-24T11:19:00","1543 Driving While Operating Privilege is Suspended or Revoked. / 3334 Turning Movements and Required Signals. / 601.16 Public Urination And Defecation / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount","11","March","Friday",0
"745",3659,34,"M","B","2016-12-07T14:36:00","2701 Simple Assault.","14","December","Wednesday",0
"746",2065,17,"M","B","2016-10-25T14:30:00","5503 Disorderly Conduct. / 3503.B1IV DEF. TRESPASS POSTED ON SCHOOL GROUNDS","14","October","Tuesday",1
"747",4865,27,"M","B","2017-01-24T01:50:00","13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance","1","January","Tuesday",0
"748",4883,23,"M","B","2017-01-21T16:50:00","4701 Bribery in Official and Political Matters. / 13(a)(16) Possession of Controlled Substance / 4914 False Identification to Law Enforcement Authorities","16","January","Saturday",0
"749",4887,41,"M","B","2017-01-21T17:12:00","2701 Simple Assault.","17","January","Saturday",0
"750",6845,27,"M","W","2017-03-27T02:32:00","2706 Terroristic Threats. / 3736 Reckless Driving / 3802(a)(1) DUI - General Impairment","2","March","Monday",0
"751",2328,40,"M","W","2016-11-03T16:00:00","2701 Simple Assault. / 3921 Theft by Unlawful Taking or Disposition.","16","November","Thursday",0
"752",3661,22,"F","W","2016-12-07T15:16:00","903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30)* Delivery of Controlled Substance","15","December","Wednesday",0
"753",4503,47,"F","B","2017-01-18T10:15:00","3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar) / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another","10","January","Wednesday",0
"754",4505,35,"M","B","2017-01-06T16:05:00","3503(b)(1)(iii) Defiant Trespass - Fencing or Other Enclosure","16","January","Friday",0
"755",5543,35,"M","W","2017-02-09T22:05:00","1332 Display of Registration Plate. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(32) Paraphernalia - Use or Possession / 3714 Careless Driving","22","February","Thursday",0
